"file_name","V6","V9","V11","V12","V17"
"Audi$$A3$$2014$$Silver$$7_3$$776$$image_2.jpg",2.568424,-0.35309032,-1.4129275,-0.44150326,-0.9553366
"Audi$$A3$$2014$$Unlisted$$7_3$$922$$image_1.jpg",1.3134866,-1.777923,-0.7522102,-0.07361528,1.2692957
"Audi$$A3$$2014$$White$$7_3$$728$$image_0.jpg",-0.1915671,-0.39725825,0.9573525,-0.6662717,3.135774
"Audi$$A3$$2015$$White$$7_3$$1294$$image_0.jpg",0.111392595,-0.39428756,0.53970015,-1.0180216,3.0832925
"Audi$$A3$$2015$$White$$7_3$$1352$$image_6.jpg",0.71577615,-1.2317613,-0.18826437,-2.430512,2.0232456
"Audi$$A3$$2016$$Grey$$7_3$$1041$$image_5.jpg",1.1859167,0.028207976,-1.3558438,0.06804948,-0.84660906
"Audi$$A3$$2016$$Grey$$7_3$$1871$$image_5.jpg",0.866393,0.033255313,-1.4518499,-0.57331306,-0.43230712
"Audi$$A3$$2016$$Silver$$7_3$$1049$$image_5.jpg",1.3211004,0.8799896,-1.2718503,0.087232366,1.2747493
"Audi$$A3$$2016$$Silver$$7_3$$1423$$image_5.jpg",1.0273887,0.19328403,-1.2436358,-0.73850673,0.059271548
"Audi$$A3$$2016$$Silver$$7_3$$299$$image_5.jpg",1.9727275,-0.32877275,-1.6083207,-0.8693673,-0.46453127
"Audi$$A3$$2016$$Silver$$7_3$$699$$image_5.jpg",2.3882532,-0.4642212,-0.39814013,-0.33957183,-0.9412498
"Audi$$A3$$2016$$Silver$$7_3$$955$$image_5.jpg",1.1404085,0.5175809,-1.5462191,-0.41388327,0.063861124
"Audi$$A3$$2016$$White$$7_3$$1985$$image_0.jpg",0.46164212,-0.8978516,-0.29862803,-0.8051356,1.5298033
"Audi$$A3$$2016$$White$$7_3$$525$$image_13.jpg",1.6857016,0.11466801,-2.5931206,-0.3033664,1.1433454
"Audi$$A3$$2017$$Grey$$7_3$$1025$$image_5.jpg",1.0192187,0.15320028,-0.9497236,-0.26709753,-0.13152702
"Audi$$A3$$2017$$Grey$$7_3$$159$$image_6.jpg",1.2291545,-0.22661136,-1.1489348,0.040859155,-0.4707063
"Audi$$A3$$2017$$Grey$$7_3$$1913$$image_5.jpg",1.6488845,-0.3612474,0.12792966,-0.017351203,-0.091150545
"Audi$$A3$$2017$$Grey$$7_3$$1993$$image_6.jpg",1.4641953,0.3155277,-0.6912704,0.48530757,0.17470418
"Audi$$A3$$2017$$Silver$$7_3$$931$$image_5.jpg",0.7810446,0.20110671,-1.6467301,-0.23741192,-0.048531823
"Audi$$A3$$2017$$Silver$$7_3$$966$$image_2.jpg",1.2404424,0.1450768,-1.4608788,0.30574915,1.4512203
"Audi$$A3$$2017$$White$$7_3$$1119$$image_2.jpg",2.0735652,-0.061616067,-1.0426364,0.89245266,1.7536571
"Audi$$A3$$2017$$White$$7_3$$155$$image_5.jpg",1.9649881,0.1929858,-1.941412,0.8820095,1.3534232
"Audi$$A3$$2017$$Yellow$$7_3$$519$$image_20.jpg",1.8189429,-0.48511383,-1.2343708,1.6210173,0.7942955
"Audi$$A4 Allroad$$2015$$White$$7_6$$159$$image_1.jpg",1.3202046,-0.5318478,-0.6699391,0.24051374,-0.088924386
"Audi$$A4 Avant$$2007$$Silver$$7_7$$417$$image_0.jpg",2.1417692,-0.8410101,-1.7040033,-0.23342335,0.09213444
"Audi$$A4 Avant$$2009$$Silver$$7_7$$5$$image_2.jpg",1.3027211,0.064448535,1.5069532,-0.4746855,0.4402493
"Audi$$A4 Avant$$2009$$Silver$$7_7$$551$$image_6.jpg",0.5189769,-0.98378116,1.3325169,0.1370961,0.8982906
"Audi$$A4 Avant$$2009$$Silver$$7_7$$86$$image_0.jpg",0.65214854,-0.9300648,0.40454638,-1.8045498,0.972917
"Audi$$A4 Avant$$2010$$Grey$$7_7$$428$$image_0.jpg",0.6051227,-0.38492873,-1.3809575,-2.7708178,0.9649862
"Audi$$A4 Avant$$2012$$White$$7_7$$797$$image_0.jpg",2.2934558,-0.44660506,0.31089425,0.72616297,0.8301193
"Audi$$A4 Avant$$2013$$Silver$$7_7$$657$$image_3.jpg",2.2852278,-1.7136767,-0.96659446,0.8353506,1.4427302
"Audi$$A4 Avant$$2013$$White$$7_7$$140$$image_6.jpg",2.5578172,-2.02827,-1.0573545,-0.18524387,0.07550808
"Audi$$A4 Avant$$2014$$Grey$$7_7$$213$$image_5.jpg",0.34881666,0.61202735,-1.2183216,-0.69203955,-0.08871917
"Audi$$A4 Avant$$2014$$White$$7_7$$574$$image_8.jpg",1.3457451,-0.7203538,-1.2281005,-0.5498478,1.623561
"Audi$$A4 Avant$$2015$$Silver$$7_7$$620$$image_6.jpg",2.5814145,-0.43754753,-0.97698534,-1.358677,-0.05044648
"Audi$$A4 Avant$$2015$$White$$7_7$$147$$image_6.jpg",2.3601236,-0.96452284,-0.7452184,-1.342339,0.8101806
"Audi$$A4 Avant$$2015$$White$$7_7$$15$$image_6.jpg",2.4121268,-1.2942938,-0.7766327,-1.1585399,1.760441
"Audi$$A4 Avant$$2015$$White$$7_7$$269$$image_6.jpg",2.5527415,-0.9867564,-0.34286353,-0.94661,1.0850977
"Audi$$A4 Avant$$2016$$White$$7_7$$42$$image_5.jpg",1.8992093,0.63905245,-0.89832914,-0.33859545,1.576355
"Audi$$A4 Avant$$2016$$White$$7_7$$99$$image_4.jpg",0.9749788,0.9141017,-0.09458182,0.13991976,2.2589042
"Audi$$A4 Avant$$2017$$White$$7_7$$23$$image_5.jpg",2.746531,0.6680122,-0.043285765,0.9678016,1.7342101
"Audi$$A4 Avant$$2017$$White$$7_7$$258$$image_3.jpg",1.4108074,-0.64952916,-0.38733625,-1.4022142,0.47383782
"Audi$$A4 Avant$$2017$$White$$7_7$$589$$image_5.jpg",0.9257582,-0.52567005,-0.91744953,-1.8396524,2.3620892
"Audi$$A4 Cabriolet$$2007$$Silver$$7_8$$165$$image_25.jpg",0.31283638,0.53017294,-0.30311695,-2.7855682,1.5247664
"Audi$$A4$$2008$$Silver$$7_5$$463$$image_0.jpg",0.33913523,-0.39379868,-0.2014459,-0.8782756,0.83005136
"Audi$$A4$$2009$$White$$7_5$$618$$image_0.jpg",1.205981,-0.24109201,-0.1826433,-0.660503,1.0288793
"Audi$$A4$$2011$$Grey$$7_5$$666$$image_2.jpg",1.5536615,0.3510861,0.5249859,-0.21698493,-0.2549839
"Audi$$A4$$2011$$Silver$$7_5$$110$$image_2.jpg",2.2856874,-0.3666495,-1.29283,-0.24648052,0.35577518
"Audi$$A4$$2011$$Silver$$7_5$$677$$image_0.jpg",0.34440213,-0.19815022,-1.4475694,-3.1257124,0.79785335
"Audi$$A4$$2012$$Silver$$7_5$$823$$image_0.jpg",1.8548255,-0.47741607,-1.4127661,-0.850694,-0.35143408
"Audi$$A4$$2012$$Unlisted$$7_5$$369$$image_0.jpg",0.18823047,0.184431,-0.583431,-1.3326881,2.8128
"Audi$$A4$$2012$$White$$7_5$$535$$image_0.jpg",3.257094,-0.5857137,-0.34395692,0.7171599,1.3019718
"Audi$$A5 Cabriolet$$2010$$White$$7_10$$406$$image_4.jpg",0.8733008,-0.10088548,-0.9270398,-1.8721324,1.7461936
"Audi$$A5 Cabriolet$$2011$$Grey$$7_10$$326$$image_5.jpg",2.1818407,-0.81289846,-0.8540019,-0.537163,0.35524926
"Audi$$A5 Cabriolet$$2011$$Silver$$7_10$$327$$image_1.jpg",1.2270333,-0.64557344,-0.7540654,-1.3065524,0.15579753
"Audi$$A5 Cabriolet$$2011$$Silver$$7_10$$486$$image_4.jpg",1.8300403,-0.48928443,-0.7783358,-0.7786481,-0.28292283
"Audi$$A5 Cabriolet$$2013$$White$$7_10$$21$$image_5.jpg",1.6495931,0.25146386,-2.0303383,-0.9282452,2.6585112
"Audi$$A5 Cabriolet$$2013$$White$$7_10$$378$$image_5.jpg",0.38913047,0.4781181,-1.8759383,-1.4541184,2.0030499
"Audi$$A5 Cabriolet$$2014$$Silver$$7_10$$396$$image_2.jpg",1.5586458,-0.030865572,-1.519191,-0.97099966,1.1505959
"Audi$$A5 Cabriolet$$2014$$White$$7_10$$239$$image_2.jpg",1.741299,0.3865356,-1.8050097,0.09647552,1.7167288
"Audi$$A5 Cabriolet$$2015$$Multicolour$$7_10$$421$$image_6.jpg",2.2588725,-0.585391,-1.4650972,-0.6043099,1.1453168
"Audi$$A5 Cabriolet$$2015$$Silver$$7_10$$758$$image_0.jpg",0.9265215,-1.5042094,0.058404572,-1.3343612,0.03475915
"Audi$$A5 Cabriolet$$2015$$Silver$$7_10$$820$$image_5.jpg",1.8113222,-0.25580132,-0.23161548,0.59963626,0.9122787
"Audi$$A5 Cabriolet$$2017$$Multicolour$$7_10$$730$$image_17.jpg",0.95932335,-0.6164058,0.010401361,-0.70168406,1.1156449
"Audi$$A5 Cabriolet$$2017$$White$$7_10$$3$$image_4.jpg",1.5111796,-1.9137522,-1.1084334,-1.2040805,1.6359116
"Audi$$A5 Cabriolet$$2017$$White$$7_10$$796$$image_2.jpg",1.2299173,-0.44843516,-1.6716604,0.21506953,1.1545526
"Audi$$A5$$2007$$Silver$$7_9$$448$$image_1.jpg",1.7238668,-0.12521864,-2.1000247,-1.3921596,0.91567117
"Audi$$A5$$2009$$White$$7_9$$311$$image_1.jpg",2.0715857,-0.63848037,-0.4729988,-0.5461279,0.2046656
