"clustering_ids","market_ids","car_ids","firm_ids","make","model","shares","quantity","trend","prices","mpg","hp","wt","len","wid","ht","wb","Doors","Seats","hpwt","space","ULSP","ULSD","CPI","mpd","region","Segment","Segment_Desc","low_share","Viz1","Viz2","Viz3","Viz4","Viz5","count"
"71_10",2014,"71_10_2014","Volkswagen","Porsche","Macan",0.000139124517046072,1153,6,50.58875,3.7,304,410.05932,4688.25,1923,1624,2807,5,5,0.741356153056099,1.39740754026098,1.27417884615385,1.33474230769231,1,0.623937853024276,"Germany",7,"J-segment (SUV)",0,0.9770054,-0.49619017,0.426866565,-0.767084935,0.82670815,4
"71_10",2016,"71_10_2016","Volkswagen","Porsche","Macan",0.000492991852485605,4143,8,53.3548020995886,3.54285714285714,321.571428571429,410.374265714286,4689.85714285714,1948.42857142857,1619.71428571429,2807,5,5,0.783605248764102,1.41637136864401,1.08192078527232,1.09651096172943,1.007,0.71550100414672,"Germany",7,"J-segment (SUV)",0,0.9770054,-0.49619017,0.426866565,-0.767084935,0.82670815,4
"71_8",2014,"71_8_2014","Volkswagen","Porsche","Cayenne",0.000231914416099349,1922,6,66.971,2.87142857142857,381.642857142857,474.085159166667,4849.21428571429,2158.57142857143,1703.92857142857,2895,5,5,0.805009078566598,1.62244818540079,1.27417884615385,1.33474230769231,1,0.484214318370191,"Germany",7,"J-segment (SUV)",0,0.42125893,-0.41361797,0.461247,-0.38781428,0.637093,10
"71_8",2016,"71_8_2016","Volkswagen","Porsche","Cayenne",0.000338299743330093,2843,8,73.8082312699989,2.7625,404,483.791611111111,4855,2165,1704.33333333333,2895,5,5,0.835070287953411,1.62922164299772,1.08192078527232,1.09651096172943,1.007,0.557903252729322,"Germany",7,"J-segment (SUV)",0,0.42125893,-0.41361797,0.461247,-0.38781428,0.637093,10
"71_8",2012,"71_8_2012","Volkswagen","Porsche","Cayenne",0.000242723152613848,2003,4,67.5344432882414,2.98,383.2,471.5131025,4846,2155,1704.4,2895,5,5,0.812702760471009,1.61869013556071,1.41259105098855,1.47933363438242,0.961,0.453346064477759,"Germany",7,"J-segment (SUV)",0,0.42125893,-0.41361797,0.461247,-0.38781428,0.637093,10
"71_8",2008,"71_8_2008","Volkswagen","Porsche","Cayenne",7.40532959326788e-05,594,0,71.4996720451266,1.95555555555556,410.333333333333,495.488345,4796.33333333333,2200,1692,2855,5,5,0.828139223604409,1.63555470417019,1.26329579511398,1.38792344019617,0.847,0.324507755541906,"Germany",7,"J-segment (SUV)",0,0.42125893,-0.41361797,0.461247,-0.38781428,0.637093,10
"71_8",2015,"71_8_2015","Volkswagen","Porsche","Cayenne",0.000287085562709172,2407,7,74.39425,2.625,407.875,477.5758075,4855,2165,1704.25,2895,5,5,0.854052892953544,1.62922164299772,1.11033846153846,1.14996923076923,1,0.510931065075893,"Germany",7,"J-segment (SUV)",0,0.42125893,-0.41361797,0.461247,-0.38781428,0.637093,10
"71_8",2017,"71_8_2017","Volkswagen","Porsche","Cayenne",0.000211135939791897,1782,9,70.3959029365219,2.84,402.636363636364,482.91199,4855,2165,1704.45454545455,2895,5,5,0.83376758493067,1.62922164299772,1.1364826662699,1.16254463621485,1.034,0.543468998668131,"Germany",7,"J-segment (SUV)",0,0.42125893,-0.41361797,0.461247,-0.38781428,0.637093,10
"71_8",2010,"71_8_2010","Volkswagen","Porsche","Cayenne",0.000115066876475216,936,2,64.1269574944072,2.91666666666667,347.833333333333,462.9702,4846,2155,1704.5,2895,5,5,0.751308255549349,1.61869013556071,1.30764713474445,1.3337183789365,0.894,0.485801508789636,"Germany",7,"J-segment (SUV)",0,0.42125893,-0.41361797,0.461247,-0.38781428,0.637093,10
"71_8",2013,"71_8_2013","Volkswagen","Porsche","Cayenne",0.000265318739391182,2193,5,66.5720248166949,3.04444444444444,374.444444444444,468.009331428571,4846,2155,1703.66666666667,2895,5,5,0.800079014026226,1.61869013556071,1.36365482233503,1.42727645450996,0.985,0.479909641376157,"Germany",7,"J-segment (SUV)",0,0.42125893,-0.41361797,0.461247,-0.38781428,0.637093,10
"71_8",2009,"71_8_2009","Volkswagen","Porsche","Cayenne",0.000109128925730396,881,1,67.6290993071594,2.06,392.9,495.304626666667,4796.5,2200,1692.7,2855,5,5,0.793249202302357,1.63561153767857,1.15004441286196,1.20266033043169,0.866,0.38521248687663,"Germany",7,"J-segment (SUV)",0,0.42125893,-0.41361797,0.461247,-0.38781428,0.637093,10
"71_8",2011,"71_8_2011","Volkswagen","Porsche","Cayenne",0.000156593732097684,1282,3,59.868767207097,3.05714285714286,332.571428571429,462.340308571429,4846,2155,1704.57142857143,2895,5,5,0.719321725590033,1.61869013556071,1.42840759347719,1.48613902157799,0.934,0.461471932691071,"Germany",7,"J-segment (SUV)",0,0.42125893,-0.41361797,0.461247,-0.38781428,0.637093,10
"72_1",2012,"72_1_2012","AggFirm","Proton","GEN-2",5.9378105232544e-06,49,4,11.3404597483682,4,108.636363636364,270.984541666667,4370.72727272727,1725,1436,2600,4.63636363636364,4.81818181818182,0.400895058324011,1.16862680391246,1.41259105098855,1.47933363438242,0.961,0.608518207352697,"Malaysia",3,"C-segment (compact)",1,-0.9392313,0.40380782,-0.46233895,0.7006217,-0.9276033,5
"72_1",2009,"72_1_2009","AggFirm","Proton","GEN-2",1.67223665988688e-05,135,1,12.5845055637203,4,108.636363636364,270.984541666667,4370.72727272727,1725,1436,2600,4.63636363636364,4.81818181818182,0.400895058324011,1.16862680391246,1.15004441286196,1.20266033043169,0.866,0.747985411410933,"Malaysia",3,"C-segment (compact)",1,-0.9392313,0.40380782,-0.46233895,0.7006217,-0.9276033,5
"72_1",2011,"72_1_2011","AggFirm","Proton","GEN-2",1.25812436864754e-05,103,3,11.668288884563,4,108.636363636364,270.984541666667,4370.72727272727,1725,1436,2600,4.63636363636364,4.81818181818182,0.400895058324011,1.16862680391246,1.42840759347719,1.48613902157799,0.934,0.603795052119158,"Malaysia",3,"C-segment (compact)",1,-0.9392313,0.40380782,-0.46233895,0.7006217,-0.9276033,5
"72_1",2010,"72_1_2010","AggFirm","Proton","GEN-2",1.7087922895358e-05,139,2,12.1903599755949,4,108.636363636364,270.984541666667,4370.72727272727,1725,1436,2600,4.63636363636364,4.81818181818182,0.400895058324011,1.16862680391246,1.30764713474445,1.3337183789365,0.894,0.666242069197214,"Malaysia",3,"C-segment (compact)",1,-0.9392313,0.40380782,-0.46233895,0.7006217,-0.9276033,5
"72_1",2008,"72_1_2008","AggFirm","Proton","GEN-2",2.54324450677887e-05,204,0,12.8668026188687,4,108.636363636364,270.984541666667,4370.72727272727,1725,1436,2600,4.63636363636364,4.81818181818182,0.400895058324011,1.16862680391246,1.26329579511398,1.38792344019617,0.847,0.663765863608445,"Malaysia",3,"C-segment (compact)",1,-0.9392313,0.40380782,-0.46233895,0.7006217,-0.9276033,5
"72_5",2008,"72_5_2008","AggFirm","Proton","Satria Neo",6.23344241857566e-06,50,0,10.8087367178276,4,110,260.916777,3905,1420,1420,2440,3,5,0.421590367874274,0.859493147236285,1.26329579511398,1.38792344019617,0.847,0.663765863608445,"Malaysia",2,"B-segment (subcompact)",1,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,5
"72_5",2011,"72_5_2011","AggFirm","Proton","Satria Neo",3.29799591781394e-06,27,3,9.80192719486081,4,110,260.916777,3905,1420,1420,2440,3,5,0.421590367874274,0.859493147236285,1.42840759347719,1.48613902157799,0.934,0.603795052119158,"Malaysia",2,"B-segment (subcompact)",1,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,5
"72_5",2009,"72_5_2009","AggFirm","Proton","Satria Neo",4.33542837748451e-06,35,1,10.5715935334873,4,110,260.916777,3905,1420,1420,2440,3,5,0.421590367874274,0.859493147236285,1.15004441286196,1.20266033043169,0.866,0.747985411410933,"Malaysia",2,"B-segment (subcompact)",1,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,5
"72_5",2012,"72_5_2012","AggFirm","Proton","Satria Neo",2.78713555173166e-06,23,4,9.52653485952133,4,110,260.916777,3905,1420,1420,2440,3,5,0.421590367874274,0.859493147236285,1.41259105098855,1.47933363438242,0.961,0.608518207352697,"Malaysia",2,"B-segment (subcompact)",1,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,5
"72_5",2010,"72_5_2010","AggFirm","Proton","Satria Neo",2.33575924468922e-06,19,2,10.2404921700224,4,110,260.916777,3905,1420,1420,2440,3,5,0.421590367874274,0.859493147236285,1.30764713474445,1.3337183789365,0.894,0.666242069197214,"Malaysia",2,"B-segment (subcompact)",1,-0.43686143,-0.06348228,0.055425785,0.0970169,0.06968617,5
"72_6",2009,"72_6_2009","AggFirm","Proton","Savvy",2.30397050917748e-05,186,1,9.50346420323326,4.9,75,213.84814,3710,1973,1480,2395,5,4,0.350716167089412,1.13457714449416,1.15004441286196,1.20266033043169,0.866,0.916282128978392,"Malaysia",2,"B-segment (subcompact)",1,-4.2679634,0.1842657,-0.68393797,0.6163743,0.23582974,5
"72_6",2012,"72_6_2012","AggFirm","Proton","Savvy",5.9378105232544e-06,49,4,8.5639958376691,4.9,75,213.84814,3710,1973,1480,2395,5,4,0.350716167089412,1.13457714449416,1.41259105098855,1.47933363438242,0.961,0.745434804007054,"Malaysia",2,"B-segment (subcompact)",1,-4.2679634,0.1842657,-0.68393797,0.6163743,0.23582974,5
"72_6",2010,"72_6_2010","AggFirm","Proton","Savvy",2.55704169944925e-05,208,2,9.20581655480984,4.9,75,213.84814,3710,1973,1480,2395,5,4,0.350716167089412,1.13457714449416,1.30764713474445,1.3337183789365,0.894,0.816146534766588,"Malaysia",2,"B-segment (subcompact)",1,-4.2679634,0.1842657,-0.68393797,0.6163743,0.23582974,5
"72_6",2008,"72_6_2008","AggFirm","Proton","Savvy",2.19417173133863e-05,176,0,9.71664698937426,4.9,75,213.84814,3710,1973,1480,2395,5,4,0.350716167089412,1.13457714449416,1.26329579511398,1.38792344019617,0.847,0.813113182920345,"Malaysia",2,"B-segment (subcompact)",1,-4.2679634,0.1842657,-0.68393797,0.6163743,0.23582974,5
"72_6",2011,"72_6_2011","AggFirm","Proton","Savvy",1.45356116377726e-05,119,3,8.81156316916488,4.9,75,213.84814,3710,1973,1480,2395,5,4,0.350716167089412,1.13457714449416,1.42840759347719,1.48613902157799,0.934,0.739648938845969,"Malaysia",2,"B-segment (subcompact)",1,-4.2679634,0.1842657,-0.68393797,0.6163743,0.23582974,5
"75_1",2013,"75_1_2013","Renault Nissan Mitsubishi","Renault","Captur",0.000724575435574004,5989,5,17.5177664974619,6.53,94,254.9202106,4122,1778,1566,2606,5,5,0.36874283046744,1.13598547883183,1.36365482233503,1.42727645450996,0.985,1.02935363590061,"France",7,"J-segment (SUV)",0,-1.2553173,0.36721359,-0.261784765,-1.08702945,0.23766456,5
"75_1",2017,"75_1_2017","Renault Nissan Mitsubishi","Renault","Captur",0.00222060032748582,18742,9,19.4115459009076,6.33442307692308,100.307692307692,261.832542230769,4122,1778,1566,2606,5,5,0.383098645619401,1.13598547883183,1.1364826662699,1.16254463621485,1.034,1.21216991787172,"France",7,"J-segment (SUV)",0,-1.2553173,0.36721359,-0.261784765,-1.08702945,0.23766456,5
"75_1",2014,"75_1_2014","Renault Nissan Mitsubishi","Renault","Captur",0.0022473496357182,18625,6,18.0807142857143,6.42857142857143,94.4285714285714,255.342237857143,4122,1778,1566,2606,5,5,0.369811795420238,1.13598547883183,1.27417884615385,1.33474230769231,1,1.08406190679894,"France",7,"J-segment (SUV)",0,-1.2553173,0.36721359,-0.261784765,-1.08702945,0.23766456,5
"75_1",2016,"75_1_2016","Renault Nissan Mitsubishi","Renault","Captur",0.0028898865868852,24286,8,19.8739468879136,6.37741935483871,99.9354838709677,257.670296258064,4122,1778,1566,2606,5,5,0.387842468931224,1.13598547883183,1.08192078527232,1.09651096172943,1.007,1.28795764781301,"France",7,"J-segment (SUV)",0,-1.2553173,0.36721359,-0.261784765,-1.08702945,0.23766456,5
"75_1",2015,"75_1_2015","Renault Nissan Mitsubishi","Renault","Captur",0.00274884128116256,23047,7,19.0415384615385,6.61282051282051,96.974358974359,257.386558564103,4122,1778,1566,2606,5,5,0.376765436063777,1.13598547883183,1.11033846153846,1.14996923076923,1,1.28712206772232,"France",7,"J-segment (SUV)",0,-1.2553173,0.36721359,-0.261784765,-1.08702945,0.23766456,5
"75_10",2008,"75_10_2008","Renault Nissan Mitsubishi","Renault","Koleos",5.33582671030076e-05,428,0,26.0979929161747,3.7875,150.125,367.510154,4520,2120,1690,2690,5,5,0.408492114751202,1.48527657464734,1.26329579511398,1.38792344019617,0.847,0.628503302104246,"France",7,"J-segment (SUV)",0,-1.7443893,-2.185946,0.7384092,-0.9942178,0.32486776,4
"75_10",2009,"75_10_2009","Renault Nissan Mitsubishi","Renault","Koleos",0.000175770653361443,1419,1,25.8044649730562,3.78888888888889,149.777777777778,367.216204666667,4520,2120,1690,2690,5,5,0.407873552077408,1.48527657464734,1.15004441286196,1.20266033043169,0.866,0.708508403586467,"France",7,"J-segment (SUV)",0,-1.7443893,-2.185946,0.7384092,-0.9942178,0.32486776,4
"75_10",2010,"75_10_2010","Renault Nissan Mitsubishi","Renault","Koleos",1.20476003147128e-05,98,2,27.158836689038,3.8,147,364.86461,4520,2120,1690,2690,5,5,0.402889170314435,1.48527657464734,1.30764713474445,1.3337183789365,0.894,0.632929965737354,"France",7,"J-segment (SUV)",0,-1.7443893,-2.185946,0.7384092,-0.9942178,0.32486776,4
"75_10",2017,"75_10_2017","Renault Nissan Mitsubishi","Renault","Koleos",7.96202870595707e-05,672,9,30.2675693101225,5.13333333333333,158.666666666667,363.541838,4672,2063,1678,2705,5,5,0.436446785711268,1.49394668135124,1.1364826662699,1.16254463621485,1.034,0.982326593836762,"France",7,"J-segment (SUV)",0,-1.7443893,-2.185946,0.7384092,-0.9942178,0.32486776,4
"75_11",2008,"75_11_2008","Renault Nissan Mitsubishi","Renault","Laguna",0.000444818450989559,3568,0,24.8788030151666,4.17884615384615,154.019230769231,331.269045870968,4736.76923076923,2031.38461538462,1439.57692307692,2748.84615384615,4.76923076923077,4.88461538461539,0.46493698306247,1.4914456156598,1.26329579511398,1.38792344019617,0.847,0.69344385654863,"France",4,"D-segment (mid-size)",0,0.0920707,1.0371132,1.0582274,0.3752817,-1.2732317,5
"75_11",2009,"75_11_2009","Renault Nissan Mitsubishi","Renault","Laguna",0.000227300316362402,1835,1,24.6595290691837,4.41630434782609,149.010869565217,327.718315549296,4739.36956521739,2038.4347826087,1440.91304347826,2750.60869565217,4.82608695652174,4.91304347826087,0.454691918318502,1.49744345637461,1.15004441286196,1.20266033043169,0.866,0.825832806131146,"France",4,"D-segment (mid-size)",0,0.0920707,1.0371132,1.0582274,0.3752817,-1.2732317,5
"75_11",2010,"75_11_2010","Renault Nissan Mitsubishi","Renault","Laguna",0.00029221577498033,2377,2,25.116075423458,4.45,145.414285714286,325.522810516129,4733,2024.57142857143,1438.28571428571,2747.14285714286,4.71428571428571,4.85714285714286,0.446709972440106,1.48526054316939,1.30764713474445,1.3337183789365,0.894,0.741194301981901,"France",4,"D-segment (mid-size)",0,0.0920707,1.0371132,1.0582274,0.3752817,-1.2732317,5
"75_11",2011,"75_11_2011","Renault Nissan Mitsubishi","Renault","Laguna",0.00023696711409478,1940,3,24.6287904952684,5.28709677419355,151.612903225806,327.144272967742,4717.51612903226,1988,1431.35483870968,2738,4.41935483870968,4.70967741935484,0.463443549998371,1.45365989726807,1.42840759347719,1.48613902157799,0.934,0.798080718083307,"France",4,"D-segment (mid-size)",0,0.0920707,1.0371132,1.0582274,0.3752817,-1.2732317,5
"75_11",2012,"75_11_2012","Renault Nissan Mitsubishi","Renault","Laguna",4.05952352100046e-05,335,4,23.5783038501561,5.34642857142857,148.035714285714,325.543637571429,4725.5,2006.85714285714,1434.92857142857,2742.71428571429,4.57142857142857,4.78571428571429,0.454733858078345,1.46993205881485,1.41259105098855,1.47933363438242,0.961,0.813349782506239,"France",4,"D-segment (mid-size)",0,0.0920707,1.0371132,1.0582274,0.3752817,-1.2732317,5
"75_12",2015,"75_12_2015","Renault Nissan Mitsubishi","Renault","Megane",0.000813548243971442,6821,7,21.8831496062992,6.00866141732283,130.244094488189,288.664610377953,4401.52755905512,2040.85826771654,1452.44881889764,2654.47244094488,4.05511811023622,4.86614173228346,0.451195227283519,1.39235284441191,1.11033846153846,1.14996923076923,1,1.16952829624121,"France",3,"C-segment (compact)",0,0.2559136,-0.20051897,0.08325867,0.5832699,-0.18331335,10
"75_12",2009,"75_12_2009","Renault Nissan Mitsubishi","Renault","Megane",0.00161661930727287,13051,1,20.7379183222641,4.67515527950311,118.285714285714,282.5440992,4374.9751552795,2004.04968944099,1455.31055900621,2636.4099378882,3.99378881987578,4.82608695652174,0.418645141132412,1.35899266388702,1.15004441286196,1.20266033043169,0.866,0.874236986287281,"France",3,"C-segment (compact)",0,0.2559136,-0.20051897,0.08325867,0.5832699,-0.18331335,10
"75_12",2016,"75_12_2016","Renault Nissan Mitsubishi","Renault","Megane",0.000629120908542455,5287,8,22.0414505866343,6.27222222222222,125.925925925926,300.626474092593,4444.98148148148,2048.99074074074,1452.26851851852,2671.33333333333,4.49074074074074,4.93518518518519,0.418878364941143,1.41170186227699,1.08192078527232,1.09651096172943,1.007,1.26671246321047,"France",3,"C-segment (compact)",0,0.2559136,-0.20051897,0.08325867,0.5832699,-0.18331335,10
"75_12",2011,"75_12_2011","Renault Nissan Mitsubishi","Renault","Megane",0.00200750232997304,16435,3,21.7019514363056,5.07830188679245,126.103773584906,285.240034514286,4391.69811320755,2040.6320754717,1461.87735849057,2654.66037735849,4.08490566037736,4.89622641509434,0.442097035220314,1.38908948390937,1.42840759347719,1.48613902157799,0.934,0.766563388103167,"France",3,"C-segment (compact)",0,0.2559136,-0.20051897,0.08325867,0.5832699,-0.18331335,10
"75_12",2014,"75_12_2014","Renault Nissan Mitsubishi","Renault","Megane",0.000917642629779163,7605,6,21.555253164557,5.92727272727273,125.860759493671,286.785311405405,4408.03797468354,2042.75949367089,1451.59493670886,2651.6835443038,3.9493670886076,4.79746835443038,0.438867523852195,1.39571131907985,1.27417884615385,1.33474230769231,1,0.99952697830916,"France",3,"C-segment (compact)",0,0.2559136,-0.20051897,0.08325867,0.5832699,-0.18331335,10
"75_12",2017,"75_12_2017","Renault Nissan Mitsubishi","Renault","Megane",0.000619071428402168,5225,9,21.7713137925904,6.33442307692308,124.461538461538,314.204986192308,4492.5,2058,1452,2690.5,5,5,0.396115733139137,1.43306698884198,1.1364826662699,1.16254463621485,1.034,1.21216991787172,"France",3,"C-segment (compact)",0,0.2559136,-0.20051897,0.08325867,0.5832699,-0.18331335,10
"75_12",2013,"75_12_2013","Renault Nissan Mitsubishi","Renault","Megane",0.000977674752859163,8081,5,21.3670775924583,5.86323529411765,122.914285714286,281.757219446154,4401.17142857143,2041,1451.11428571429,2653.65714285714,4,4.88571428571429,0.436241832439632,1.39233687567907,1.36365482233503,1.42727645450996,0.985,0.924248479041468,"France",3,"C-segment (compact)",0,0.2559136,-0.20051897,0.08325867,0.5832699,-0.18331335,10
"75_12",2008,"75_12_2008","Renault Nissan Mitsubishi","Renault","Megane",0.00140190119993767,11245,0,20.44352341873,4.48450704225352,121.48951048951,281.813645384615,4337.97902097902,2014.43356643357,1449.17482517483,2625.18181818182,3.91608391608392,4.8041958041958,0.431098750820612,1.35448260710576,1.26329579511398,1.38792344019617,0.847,0.74416567243989,"France",3,"C-segment (compact)",0,0.2559136,-0.20051897,0.08325867,0.5832699,-0.18331335,10
"75_12",2010,"75_12_2010","Renault Nissan Mitsubishi","Renault","Megane",0.00258261211644375,21008,2,22.1108369522306,5.00661764705882,125.213235294118,283.72636780597,4391.19117647059,2004.27205882353,1466.40441176471,2658.97058823529,4.25735294117647,4.94852941176471,0.441316879577954,1.36418117756651,1.30764713474445,1.3337183789365,0.894,0.83390482521394,"France",3,"C-segment (compact)",0,0.2559136,-0.20051897,0.08325867,0.5832699,-0.18331335,10
"75_12",2012,"75_12_2012","Renault Nissan Mitsubishi","Renault","Megane",0.00127456920578755,10518,4,21.5552995391705,5.375,131.651785714286,285.732530875,4383.78571428571,2040.125,1453.66071428571,2652.4375,3.98214285714286,4.91071428571429,0.460751827281017,1.38624224832728,1.41259105098855,1.47933363438242,0.961,0.817696341130186,"France",3,"C-segment (compact)",0,0.2559136,-0.20051897,0.08325867,0.5832699,-0.18331335,10
"75_13",2009,"75_13_2009","Renault Nissan Mitsubishi","Renault","Modus",0.000222221671691635,1794,1,15.1163394919169,5.3125,86.125,253.66908875,3822.75,1962.625,1587.875,2482,5,5,0.33951712612836,1.16291041316679,1.15004441286196,1.20266033043169,0.866,0.993418124530145,"France",8,"M-segment (MPV)",0,-3.095598,-0.34756783,-1.1805704,0.3448782,-2.6315703,5
"75_13",2011,"75_13_2011","Renault Nissan Mitsubishi","Renault","Modus",0.000290345788764583,2377,3,13.4140409911288,5.44285714285714,87.2857142857143,252.271517142857,3874,1967,1586,2482,5,5,0.345999085724314,1.18112812787105,1.42840759347719,1.48613902157799,0.934,0.821592553062141,"France",8,"M-segment (MPV)",0,-3.095598,-0.34756783,-1.1805704,0.3448782,-2.6315703,5
"75_13",2008,"75_13_2008","Renault Nissan Mitsubishi","Renault","Modus",0.000467882187938289,3753,0,15.1762523191095,5.37142857142857,85.5714285714286,255.73592,3815.42857142857,1962,1588.14285714286,2482,5,5,0.334608562502399,1.16031355661938,1.26329579511398,1.38792344019617,0.847,0.89134273113134,"France",8,"M-segment (MPV)",0,-3.095598,-0.34756783,-1.1805704,0.3448782,-2.6315703,5
"75_13",2010,"75_13_2010","Renault Nissan Mitsubishi","Renault","Modus",0.00036978756884343,3008,2,14.4410887397465,5.63333333333333,85,254.266173333333,3839.83333333333,1964.08333333333,1587.25,2482,5,5,0.334295352329735,1.16897526162081,1.30764713474445,1.3337183789365,0.894,0.93829091411941,"France",8,"M-segment (MPV)",0,-3.095598,-0.34756783,-1.1805704,0.3448782,-2.6315703,5
"75_13",2012,"75_13_2012","Renault Nissan Mitsubishi","Renault","Modus",3.05373112624512e-05,252,4,12.9250780437045,5.32,90.4,253.310838,3874,1967,1586,2482,5,5,0.356873794716987,1.18112812787105,1.41259105098855,1.47933363438242,0.961,0.809329215779087,"France",8,"M-segment (MPV)",0,-3.095598,-0.34756783,-1.1805704,0.3448782,-2.6315703,5
"75_14",2010,"75_14_2010","Renault Nissan Mitsubishi","Renault","Scenic",0.0018273013375295,14864,2,21.7156040268456,4.56346153846154,124.884615384615,311.201565529412,4344,2077,1637,2702.23076923077,5,5,0.40129815919198,1.39848994734479,1.30764713474445,1.3337183789365,0.894,0.76009251452163,"France",8,"M-segment (MPV)",0,-1.8095368,-0.82629263,-0.9269013,-0.16659412,-0.56857353,10
"75_14",2015,"75_14_2015","Renault Nissan Mitsubishi","Renault","Scenic",0.000446670308411237,3745,7,22.0014634146341,5.60243902439024,115.80487804878,318.911725804878,4368.78048780488,1969.48780487805,1647.41463414634,2702.92682926829,5,5,0.363125180664051,1.33366439108501,1.11033846153846,1.14996923076923,1,1.09046100485884,"France",8,"M-segment (MPV)",0,-1.8095368,-0.82629263,-0.9269013,-0.16659412,-0.56857353,10
"75_14",2011,"75_14_2011","Renault Nissan Mitsubishi","Renault","Scenic",0.00127876738013312,10469,3,21.2948734097493,4.77941176470588,123.764705882353,311.719906666667,4344,2077,1637,2702.64705882353,5,5,0.397038184714648,1.39848994734479,1.42840759347719,1.48613902157799,0.934,0.721446293892377,"France",8,"M-segment (MPV)",0,-1.8095368,-0.82629263,-0.9269013,-0.16659412,-0.56857353,10
"75_14",2014,"75_14_2014","Renault Nissan Mitsubishi","Renault","Scenic",0.000609951807170765,5055,6,21.4572916666667,5.37916666666667,114.666666666667,317.639812416667,4369,1961,1648,2703,5,5,0.360995889634426,1.3279834851851,1.27417884615385,1.33474230769231,1,0.907098838124258,"France",8,"M-segment (MPV)",0,-1.8095368,-0.82629263,-0.9269013,-0.16659412,-0.56857353,10
"75_14",2017,"75_14_2017","Renault Nissan Mitsubishi","Renault","Scenic",0.0001257100068009,1061,9,24.9537164962697,6.4647619047619,118.857142857143,326.409738285714,4406,2128,1653,2734,5,5,0.364134794143624,1.4532795160965,1.1364826662699,1.16254463621485,1.034,1.23711185880593,"France",8,"M-segment (MPV)",0,-1.8095368,-0.82629263,-0.9269013,-0.16659412,-0.56857353,10
"75_14",2013,"75_14_2013","Renault Nissan Mitsubishi","Renault","Scenic",0.00055471336986255,4585,5,21.79589678511,5.55416666666667,113.833333333333,318.26445475,4369,1961,1648,2703,5,5,0.357669012779798,1.3279834851851,1.36365482233503,1.42727645450996,0.985,0.87552858387922,"France",8,"M-segment (MPV)",0,-1.8095368,-0.82629263,-0.9269013,-0.16659412,-0.56857353,10
"75_14",2012,"75_14_2012","Renault Nissan Mitsubishi","Renault","Scenic",0.00063946583941252,5277,4,21.0740548040236,5.33,116.333333333333,311.5789446,4352.06666666667,2077,1638.1,2702.63333333333,5,5,0.373367120434534,1.40108689767673,1.41259105098855,1.47933363438242,0.961,0.810850511297469,"France",8,"M-segment (MPV)",0,-1.8095368,-0.82629263,-0.9269013,-0.16659412,-0.56857353,10
"75_14",2016,"75_14_2016","Renault Nissan Mitsubishi","Renault","Scenic",0.000131488292782185,1105,8,24.4999519492584,6.22451612903226,118.258064516129,323.595545935484,4393.09677419355,2111.54838709677,1648.8064516129,2723.67741935484,5,5,0.365450223284923,1.43782107171034,1.08192078527232,1.09651096172943,1.007,1.2570779348609,"France",8,"M-segment (MPV)",0,-1.8095368,-0.82629263,-0.9269013,-0.16659412,-0.56857353,10
"75_14",2008,"75_14_2008","Renault Nissan Mitsubishi","Renault","Scenic",0.00103786816269285,8325,0,21.5019445794847,4.30588235294118,113.264705882353,304.983240294118,4263.85294117647,2087,1620,2685,5,5,0.371380098700255,1.37929671690617,1.26329579511398,1.38792344019617,0.847,0.714524429649091,"France",8,"M-segment (MPV)",0,-1.8095368,-0.82629263,-0.9269013,-0.16659412,-0.56857353,10
"75_14",2009,"75_14_2009","Renault Nissan Mitsubishi","Renault","Scenic",0.000617488870336008,4985,1,21.8338377000876,4.3448275862069,122.103448275862,309.102928275862,4308.05172413793,2081.48275862069,1629.37931034483,2694.43103448276,5,5,0.395025207159764,1.38991026591048,1.15004441286196,1.20266033043169,0.866,0.812466912394634,"France",8,"M-segment (MPV)",0,-1.8095368,-0.82629263,-0.9269013,-0.16659412,-0.56857353,10
"75_18",2015,"75_18_2015","Renault Nissan Mitsubishi","Renault","Twingo",0.000616035285165298,5165,7,12.28,5.68636363636364,79.3636363636364,203.506468,3595,1646,1554,2492,5,4,0.389980904015475,0.917195174958356,1.11033846153846,1.14996923076923,1,1.10679612538518,"France",1,"A-Segment (Minicars)",0,-2.1261884,0.7572261,-0.183669295,-0.64053143,-0.347628675,10
"75_18",2012,"75_18_2012","Renault Nissan Mitsubishi","Renault","Twingo",0.000165289256198347,1364,4,11.6272112382934,4.475,97.875,218.477842,3625,1932.5,1466.25,2367.375,3,4,0.447985933511738,1.08582678184319,1.41259105098855,1.47933363438242,0.961,0.68077974447583,"France",1,"A-Segment (Minicars)",0,-2.1261884,0.7572261,-0.183669295,-0.64053143,-0.347628675,10
"75_18",2011,"75_18_2011","Renault Nissan Mitsubishi","Renault","Twingo",0.000331753959732691,2716,3,11.5769904613588,4.91818181818182,98.6363636363636,218.578052,3602.54545454545,1927,1466.36363636364,2367.36363636364,3,4,0.451263805921208,1.07602960325882,1.42840759347719,1.48613902157799,0.934,0.742393461810147,"France",1,"A-Segment (Minicars)",0,-2.1261884,0.7572261,-0.183669295,-0.64053143,-0.347628675,10
