"file_name","V1","V6","V7","V8","V9","V11","V14","V16","V17","V19"
"Audi$$A3$$2016$$Grey$$7_3$$1041$$image_5.jpg",1.8323941,-0.5700855,0.687587,0.87321883,-0.06537489,0.24833593,1.1299075,-0.13506676,-0.31242603,0.09683831
"Audi$$A3$$2016$$Grey$$7_3$$1871$$image_5.jpg",1.88387,-0.14715059,0.7450827,1.1484843,0.016176607,0.107956365,0.56995183,-0.003848534,-0.19928811,-0.07981217
"Audi$$A3$$2016$$Silver$$7_3$$1049$$image_5.jpg",1.9802427,1.5775472,0.58320653,1.4638497,0.10722673,0.30928755,1.058587,-0.12076695,-0.22023031,-0.5795883
"Audi$$A3$$2016$$Silver$$7_3$$1423$$image_5.jpg",0.47396395,0.24636894,0.8206177,1.170823,0.038277518,0.64442414,0.28889358,-0.4315521,-0.4652836,-0.03729631
"Audi$$A3$$2016$$Silver$$7_3$$299$$image_5.jpg",-0.5804715,-0.40839732,1.5778729,1.3672482,0.010954444,0.20859832,1.2738203,-0.088583395,-0.16912502,0.17126442
"Audi$$A3$$2016$$Silver$$7_3$$699$$image_5.jpg",-0.84221375,-0.6631884,1.4069165,0.3311593,-0.048903916,0.37094837,1.2960407,-0.25560552,-0.34458977,0.65993834
"Audi$$A3$$2016$$Silver$$7_3$$955$$image_5.jpg",0.33379537,0.21788909,0.64681476,1.3652735,0.008496431,0.763963,0.67343664,-0.51427484,-0.49052855,-0.18908004
"Audi$$A3$$2016$$White$$7_3$$1985$$image_0.jpg",0.44753608,1.9403288,0.462769,0.8428001,0.038603287,0.33912474,-0.14593054,-0.16525292,-0.2062629,1.1031444
"Audi$$A3$$2016$$White$$7_3$$525$$image_13.jpg",1.3076448,1.0937186,0.8713556,3.217236,0.09596946,-0.0073822774,1.9354006,0.09379627,0.008574612,-0.36493653
"Audi$$A3$$2017$$Grey$$7_3$$1025$$image_5.jpg",1.2422754,-0.00011633616,0.8259507,0.84390414,0.0099607045,0.095036596,0.35688564,-0.013385143,-0.14348897,-0.1738096
"Audi$$A3$$2017$$Grey$$7_3$$159$$image_6.jpg",1.577097,-0.24383406,0.77649194,0.70636797,-0.01804109,-0.011830255,0.9849604,0.07206616,-0.16182974,0.24883293
"Audi$$A3$$2017$$Grey$$7_3$$1913$$image_5.jpg",0.94452274,0.43742365,1.2898296,-0.13786153,0.048496086,0.02671938,0.97793454,0.004471097,-0.09839162,0.5083517
"Audi$$A3$$2017$$Grey$$7_3$$1993$$image_6.jpg",1.620098,0.5748651,0.66572404,0.3915831,0.02917083,0.2546279,1.2159601,-0.13775581,-0.30524012,0.018559217
"Audi$$A3$$2017$$Silver$$7_3$$931$$image_5.jpg",1.2485934,0.19626568,0.30998838,1.4852079,0.014652629,0.42475352,0.8821967,-0.24101332,-0.3311837,0.093164235
"Audi$$A3$$2017$$Silver$$7_3$$966$$image_2.jpg",1.7699798,1.5935277,0.24413958,1.4526509,0.10010097,-0.1870503,1.5270721,0.23518533,0.101742126,0.29279703
"Audi$$A3$$2017$$White$$7_3$$1119$$image_2.jpg",1.6960468,1.8546653,0.5357221,1.021396,0.10029275,0.1047602,1.875727,0.0343079,-0.095588356,0.31490004
"Audi$$A3$$2017$$White$$7_3$$155$$image_5.jpg",1.8531371,1.4775094,0.24753626,2.12517,0.088726975,0.078494936,2.15782,0.01448499,-0.09916556,-0.4347381
"Audi$$A3$$2017$$Yellow$$7_3$$519$$image_20.jpg",0.4445899,0.86403394,0.010152888,0.83879083,-0.021324959,0.60310334,2.1646786,-0.4233808,-0.38376048,0.45078564
"Audi$$A4 Allroad$$2015$$White$$7_6$$159$$image_1.jpg",0.60211587,0.16452304,0.7369098,0.4842916,0.029883571,0.008302379,1.2500824,0.031704385,-0.16164613,0.32155132
"Audi$$A4 Avant$$2007$$Silver$$7_7$$417$$image_0.jpg",0.70669556,0.028588291,1.04827,1.5107492,-0.017762925,0.16006663,1.6482569,-0.079991624,-0.2581324,0.7374556
"Audi$$A4 Avant$$2009$$Silver$$7_7$$5$$image_2.jpg",-0.8707669,0.88387656,1.9331833,-1.0452505,0.047389988,-0.051182166,-0.15324716,0.0677945,0.015421674,0.50953925
"Audi$$A4 Avant$$2009$$Silver$$7_7$$551$$image_6.jpg",1.0467426,1.6922613,1.0372872,-1.0155563,0.13294831,-0.47627774,0.0061429255,0.4552794,0.19945486,1.2594556
"Audi$$A4 Avant$$2009$$Silver$$7_7$$86$$image_0.jpg",0.52313495,1.412862,1.4858075,0.4529245,0.03865329,-0.13522348,-0.9360512,0.1795277,-0.024305213,1.1327506
"Audi$$A4 Avant$$2010$$Grey$$7_7$$428$$image_0.jpg",0.033279628,1.0111313,1.9966902,2.5406554,0.04678468,0.22255097,-0.73413974,-0.06524107,-0.08362252,0.5425541
"Audi$$A4 Avant$$2012$$White$$7_7$$797$$image_0.jpg",0.5973327,1.1471348,1.3892322,-0.24166022,0.028644387,0.412955,1.7284039,-0.29442146,-0.33544666,0.6625532
"Audi$$A4 Avant$$2013$$Silver$$7_7$$657$$image_3.jpg",-0.13472512,1.4712517,1.0879792,0.809463,0.014476006,-0.07733627,2.2275982,0.13068298,0.058623135,1.7413805
"Audi$$A4 Avant$$2013$$White$$7_7$$140$$image_6.jpg",0.49037364,0.076388225,1.1440957,1.1970227,-0.025476485,0.08625214,2.128974,-0.022915151,-0.18433245,2.2380755
"Audi$$A4 Avant$$2014$$Grey$$7_7$$213$$image_5.jpg",1.7131604,0.19154213,0.49829915,1.3178428,0.05173331,0.023328256,0.18979633,0.07040362,-0.10551095,-1.0463914
"Audi$$A4 Avant$$2014$$White$$7_7$$574$$image_8.jpg",0.5216377,1.9840692,0.68592674,1.484151,0.060765114,-0.039400686,0.9656518,0.12431322,-0.03602072,0.90739256
"Audi$$A4 Avant$$2015$$Silver$$7_7$$620$$image_6.jpg",0.38085648,-0.0749595,2.177176,1.2684354,0.007540089,0.15624501,1.2718865,-0.0633637,-0.1887652,0.77168334
"Audi$$A4 Avant$$2015$$White$$7_7$$147$$image_6.jpg",0.41719964,0.8215105,2.107539,1.1186748,0.005685595,0.20066828,1.1217955,-0.047927063,-0.1028516,1.1293391
"Audi$$A4 Avant$$2015$$White$$7_7$$15$$image_6.jpg",0.14018133,1.9769986,1.9117053,1.2074891,0.02763215,0.0271247,1.4146179,0.10302101,0.027416736,1.7214025
"Audi$$A4 Avant$$2015$$White$$7_7$$269$$image_6.jpg",0.29934815,1.2797824,2.0279114,0.76715845,0.014668268,0.08804999,1.3429401,0.01950017,-0.054887667,1.134522
"Audi$$A4 Avant$$2016$$White$$7_7$$42$$image_5.jpg",2.1837103,1.8980075,1.429319,1.1448256,0.13624842,0.28406492,1.1557508,-0.09247638,-0.17230254,-0.26169714
"Audi$$A4 Avant$$2016$$White$$7_7$$99$$image_4.jpg",1.0819205,2.829535,0.82667583,0.6525282,0.08236892,0.47523502,0.5552582,-0.25481015,-0.23220631,-0.77554953
"Audi$$A4 Avant$$2017$$White$$7_7$$23$$image_5.jpg",1.8575739,2.0364046,1.3940501,0.19425188,0.09591934,-0.05268645,1.9205076,0.15385869,-0.04356852,-0.47339898
"Audi$$A4 Avant$$2017$$White$$7_7$$258$$image_3.jpg",1.624662,0.5381956,1.6486235,0.831637,0.04871901,0.069001794,-0.05405816,0.04151571,-0.07396852,0.8420006
"Audi$$A4 Avant$$2017$$White$$7_7$$589$$image_5.jpg",0.401342,3.0808995,1.4629723,1.8725729,0.09772212,-0.1485821,0.146992,0.24336323,0.18856966,0.92913616
"Audi$$A4 Cabriolet$$2007$$Silver$$7_8$$165$$image_25.jpg",-0.28378323,1.6716881,2.5273972,1.4380482,-0.019630522,0.17033234,-1.2458591,-0.09404591,-0.13676387,-0.9881554
"Audi$$A4$$2008$$Silver$$7_5$$463$$image_0.jpg",1.3589101,1.1025895,0.96414167,0.65560824,0.10212245,0.21335006,-0.46287596,-0.06486909,-0.19403078,0.28806436
"Audi$$A4$$2009$$White$$7_5$$618$$image_0.jpg",1.6376783,1.3831835,1.3109796,0.7018775,0.07828686,0.04962009,0.16190863,0.07354505,-0.14591767,0.15551206
"Audi$$A4$$2011$$Grey$$7_5$$666$$image_2.jpg",-0.58222663,0.39481792,1.4450444,-0.434107,0.03745552,0.48815647,0.48840874,-0.33241343,-0.2655153,0.041605435
"Audi$$A4$$2011$$Silver$$7_5$$110$$image_2.jpg",0.022922665,0.3769289,1.257085,1.1660215,0.034918763,0.2801154,1.709081,-0.15642755,-0.22501779,0.3236196
"Audi$$A4$$2011$$Silver$$7_5$$677$$image_0.jpg",0.6876762,0.83873415,2.0442872,2.6361153,0.07292734,0.09817234,-1.0571802,0.01806799,-0.030152678,0.39020962
"Audi$$A4$$2012$$Silver$$7_5$$823$$image_0.jpg",-0.87547386,-0.25389865,1.2488376,1.2763678,-0.010226964,0.4715293,1.1589344,-0.3323993,-0.3592343,0.5250698
"Audi$$A4$$2012$$Unlisted$$7_5$$369$$image_0.jpg",0.8867346,3.5595248,0.7055681,1.5380076,0.077178545,0.34912518,-0.3444687,-0.14469512,-0.10796064,0.20430593
"Audi$$A4$$2012$$White$$7_5$$535$$image_0.jpg",1.3036504,1.3917875,1.6977335,0.44224206,0.08928357,-0.055225704,2.7307549,0.09657216,-0.12986735,0.69740236
"Audi$$A5 Cabriolet$$2010$$White$$7_10$$406$$image_4.jpg",0.04595861,2.1064253,1.6568743,1.6390038,0.032695454,0.269324,-0.10017224,-0.08449599,-0.046072155,0.5766138
"Audi$$A5 Cabriolet$$2011$$Grey$$7_10$$326$$image_5.jpg",0.4847065,0.44154564,1.5707521,0.9085781,-0.0051789014,-0.01461136,1.2356547,0.05043194,-0.07399115,0.9179146
"Audi$$A5 Cabriolet$$2011$$Silver$$7_10$$327$$image_1.jpg",-0.60183513,0.23631401,1.2817092,0.881912,-0.05865934,0.3388242,0.092083484,-0.19754845,-0.20146954,1.0363469
"Audi$$A5 Cabriolet$$2011$$Silver$$7_10$$486$$image_4.jpg",0.19978982,-0.13587195,1.4951779,0.7933805,-0.015479363,0.21201259,0.5901858,-0.12222639,-0.30066618,0.78884625
"Audi$$A5 Cabriolet$$2013$$White$$7_10$$21$$image_5.jpg",-0.06386456,3.109133,1.8032943,2.9528,0.0877408,0.031124767,1.4011947,0.021573845,0.0041361228,0.17893007
"Audi$$A5 Cabriolet$$2013$$White$$7_10$$378$$image_5.jpg",1.2460617,2.1163778,0.8037734,3.367149,0.093801685,0.2389442,0.44907305,-0.09177889,-0.11784282,-0.48927796
"Audi$$A5 Cabriolet$$2014$$Silver$$7_10$$396$$image_2.jpg",1.6711549,1.4057375,1.4755837,1.9464239,0.08546327,-0.03331012,0.7689534,0.1386008,-0.010952681,0.17480265
"Audi$$A5 Cabriolet$$2014$$White$$7_10$$239$$image_2.jpg",0.7903565,1.9836555,0.752469,2.0162666,0.03016081,0.18038747,1.5889491,-0.09385005,-0.15577944,-0.03300324
"Audi$$A5 Cabriolet$$2015$$Multicolour$$7_10$$421$$image_6.jpg",0.14400932,1.4001055,1.5718956,1.5220397,0.042999882,0.042068657,1.6376227,0.00043963268,-0.10724981,0.7986835
"Audi$$A5 Cabriolet$$2015$$Silver$$7_10$$758$$image_0.jpg",0.9855423,0.2789841,1.4042417,0.42221725,0.027387407,-0.26635996,-0.35733926,0.3101915,0.010609522,1.5328009
"Audi$$A5 Cabriolet$$2015$$Silver$$7_10$$820$$image_5.jpg",0.13659984,1.1724328,0.9977644,0.17034398,0.08227461,-0.23717605,1.5028244,0.21153983,-0.034308292,0.4020121
"Audi$$A5 Cabriolet$$2017$$Multicolour$$7_10$$730$$image_17.jpg",-0.13337594,1.30824,0.9016759,0.3414213,0.055379707,-0.19815125,0.35903907,0.23430306,0.041667357,0.89732414
"Audi$$A5 Cabriolet$$2017$$White$$7_10$$3$$image_4.jpg",1.0447886,1.8347266,1.6315341,1.5873986,0.07724597,0.139105,0.69678056,0.030650143,-0.03374672,1.9209985
"Audi$$A5 Cabriolet$$2017$$White$$7_10$$796$$image_2.jpg",1.8935003,1.3466377,0.26056626,1.8058652,0.09795338,-0.110452205,1.4126849,0.18158461,0.050706938,0.23706813
"Audi$$A5$$2007$$Silver$$7_9$$448$$image_1.jpg",0.80491126,0.7223105,1.6741654,2.4267733,0.039995197,0.2734322,1.2336733,-0.12661491,-0.17867953,0.39543027
