prices,shares,market_ids,firm_ids,clustering_ids,bodyshape,boxiness,grille_height,grille_width,hpwt,mpd,space,mpg,trend
12.317951758471754,0.001242247655289393,2008,Mazda,57_10,-0.907566,-0.7285475,1.1616595,0.103166275,0.332156129139381,0.964831094602275,1.02106509130595,5.81428571428571,0.0
17.458960785081455,0.0010657088650624922,2008,Mazda,57_11,1.0938923,0.8537623,-1.7426758,-0.91747653,0.435360842126301,0.70018079640363,1.20820554302867,4.21944444444444,0.0
22.533240424190197,0.00043672602874239705,2008,Mazda,57_12,-2.2808075,1.0965377,-0.57065076,-0.39523035,0.419208971485697,0.645219464478209,1.23315712900257,3.88823529411765,0.0
22.268318545535948,0.0008229649036539446,2008,Mazda,57_13,-0.08055277,0.31182957,0.24800593,1.0314189,0.441310169273132,0.702264283697735,1.32596878897985,4.232,0.0
27.957925654883724,3.815609152339126e-05,2008,Mazda,57_8,-0.399075,1.1490214,-2.433682,0.22436666,0.685072476787751,0.4480419579357,1.48910896145108,2.7,0.0
24.98789851174655,0.0005579530965255366,2008,Daimler AG,59_11,0.845436,-0.17782468,-1.5609941,-0.30952698,0.392007095285582,0.770163627039799,1.3278415331735,4.64117647058824,0.0
31.3549056151257,0.0022085451579344,2008,Daimler AG,59_12,1.0815225,1.1446663,0.7686868,-0.35651487,0.518375759282817,0.622418781687836,1.35647326573657,3.75083333333333,0.0
27.751827807187183,0.00040428474886790294,2008,Daimler AG,59_17,1.0980074,1.686683,-1.2429001,-0.28711027,0.476619531402817,0.635817827245984,1.43266073259071,3.83157894736842,0.0
64.26429959481956,0.00022741458880081423,2008,Daimler AG,59_19,0.66317135,1.8026522,0.7958184,0.62145895,0.876152164390196,0.460487567878359,1.56901424568412,2.775,0.0
40.821121513818085,0.0007174720457398124,2008,Daimler AG,59_20,1.2035071,0.4274934,-1.0395377,-0.2965603,0.593396534551688,0.558448346582572,1.55469112159208,3.36533333333333,0.0
72.66201721566466,4.288867462560578e-05,2008,Daimler AG,59_22,1.701573,-0.823793,-1.7652462,0.175488,0.557271288735214,0.403790900361804,1.67744244651764,2.43333333333333,0.0
56.01358953528218,0.0003922448389065053,2008,Daimler AG,59_27,-0.5714839,-0.67541224,0.88191694,-0.44009268,0.570576649613483,0.430120279618272,1.57617302249613,2.592,0.0
49.62815484581163,4.538496618383997e-05,2008,Daimler AG,59_28,-0.4860609,1.1849475,-2.6517153,0.18059659,0.482614806899957,0.473571414228333,1.68974357055892,2.85384615384615,0.0
37.45355697252101,6.25943487877525e-05,2008,Daimler AG,59_38,-1.2129064,-2.034911,1.2064555,1.8166968,0.386810140824211,0.489888066728407,1.72548375040154,2.95217391304348,0.0
21.003060342792125,0.0010382590733296353,2008,Daimler AG,59_8,-1.6099539,0.75710934,-0.14774631,0.6339053,0.387799758608675,0.784259181759754,1.19081421139429,4.72611940298508,0.0
24.51048380184283,1.783215299231592e-05,2008,Renault Nissan Mitsubishi,62_10,-0.23832905,1.0161756,-0.05977432,-0.8965679,0.406375900091657,0.571312761177269,1.3257462082943,3.44285714285714,0.0
18.00861122694046,0.00022672238502360276,2008,Renault Nissan Mitsubishi,62_14,1.0926235,1.2561384,0.2158033,-0.3582431,0.421390300332383,0.619293550746679,1.23189741824031,3.732,0.0
29.578919393790443,0.00028219481619793713,2008,Renault Nissan Mitsubishi,62_16,0.7732106,-1.4426719,-0.28249085,-0.8771085,0.393098862515368,0.63610895262476,1.29456398725315,3.83333333333333,0.0
35.764709517852374,0.00014576063111965807,2008,Renault Nissan Mitsubishi,62_18,-0.43018556,-1.3201813,0.8286804,-0.89693826,0.340798322830732,0.453573340132437,1.34923071812652,2.73333333333333,0.0
12.629100375096893,0.0007354138823502009,2008,Renault Nissan Mitsubishi,62_3,-1.4193146,0.38875002,-1.3327396,0.7978474,0.449095748966021,0.801668943892613,1.01086019965324,4.83103448275862,0.0
13.705717828664106,0.0019953701400707126,2008,Renault Nissan Mitsubishi,64_17,-0.0091290735,-0.16912925,-0.9060978,-0.84293944,0.38622583635874,0.770590682282929,0.961846725570933,4.64375,0.0
39.807577627707616,2.294193849643929e-05,2008,Renault Nissan Mitsubishi,64_19,-2.0869923,-0.3485824,0.75062066,0.656125,0.5981717711299,0.398259518165067,1.40309532152933,2.4,0.0
14.603590089324257,0.002208769986632535,2008,Renault Nissan Mitsubishi,64_21,-1.3902398,-1.162087,1.5476086,-0.545638,0.367602371204464,0.797846568057351,1.07017801114503,4.808,0.0
33.09531387793564,9.015063998874663e-05,2008,Renault Nissan Mitsubishi,64_24,0.6770613,-1.9481405,-0.15245435,-0.62487674,0.346451620846068,0.45709331062127,1.35919918632937,2.75454545454545,0.0
31.583804859778784,2.9925417834527003e-06,2008,Renault Nissan Mitsubishi,64_25,1.0867674,0.80811304,-0.6937552,0.49241254,0.296725361589148,0.431447811345489,1.54379855489486,2.6,0.0
22.850023054921948,0.002009751902109228,2008,Renault Nissan Mitsubishi,64_33,0.38300723,-1.606424,1.5828149,0.05454823,0.424287937067392,0.644700248377139,1.2340570774878,3.88510638297872,0.0
27.646489770004713,0.00046923897249406864,2008,Renault Nissan Mitsubishi,64_41,0.57987845,-1.3779956,-2.5739763,0.33280164,0.443908630663192,0.573509895569004,1.28100919550443,3.45609756097561,0.0
21.4714669850556,0.002178984101702423,2008,PSA Peugeot Citroen,69_18,-0.9596806,0.13444693,-1.180804,-0.42084464,0.380171902570799,0.812076048758457,1.2244971718382,4.89375,0.0
31.262512341625996,6.983149342471754e-05,2008,PSA Peugeot Citroen,69_21,0.08826175,-0.71854204,0.9184279,-0.3617466,0.380272411746043,0.663765863608445,1.29676111902031,4.0,0.0
24.93849031376456,0.00028906604111062666,2008,PSA Peugeot Citroen,69_23,-1.0985641,0.06653496,0.5118429,0.0024395543,0.405272788161253,0.692529051031478,1.33386929450538,4.17333333333333,0.0
10.529170819356349,0.0017866419231054283,2008,PSA Peugeot Citroen,69_3,-2.5542579,-0.68557423,-2.8098972,-1.8048793,0.383299271423684,1.01712357335294,0.866592169101251,6.12941176470588,0.0
27.559278888627333,9.552044098096642e-05,2008,PSA Peugeot Citroen,69_31,-2.4823937,-1.5001233,-0.91320944,1.469246,0.268470379542213,0.629194724878838,1.67890742061309,3.79166666666667,0.0
17.003439361952683,0.0044875403830795715,2008,PSA Peugeot Citroen,69_9,-0.06389134,0.8667126,-1.9671087,-0.46636552,0.346745166037376,0.814928167703649,1.212154010042,4.9109375,0.0
37.60405541318177,0.0010484135020470049,2008,Volkswagen,7_11,2.45048,1.5901638,-1.0292752,-0.65459424,0.537900891288014,0.615453791257197,1.54049352350083,3.70886075949367,0.0
46.38197090738307,6.994848000110588e-05,2008,Volkswagen,7_17,1.6446344,-0.37495434,1.0086849,-0.36892998,0.594827752692268,0.52271561759165,1.47539882822391,3.15,0.0
40.54245630882899,2.618508816181174e-05,2008,Volkswagen,7_20,2.2360451,-2.996123,1.1123264,-0.075672366,0.516580182041334,0.613983423837812,1.4988516714586,3.7,0.0
56.702978746719225,0.0003387520493938407,2008,Volkswagen,7_21,0.52654797,-1.0333041,-0.02867131,-0.31526154,0.591933903557828,0.402785194507852,1.71619969588986,2.42727272727273,0.0
70.87346782588651,7.106474684511182e-06,2008,Volkswagen,7_26,1.6184561,0.052666888,0.5009419,-0.1958566,1.0178182358068,0.331882931804222,1.28073329465466,2.0,0.0
24.813417399206642,0.003042534633072522,2008,Volkswagen,7_3,0.8017172,1.3235269,2.1565368,-0.16034508,0.504634936262944,0.714051800989294,1.30323853867576,4.30303418803419,0.0
92.28496968259259,2.717881144864652e-05,2008,Volkswagen,7_31,1.7346003,1.3847208,-1.814492,0.14666627,1.2917783106621,0.331882931804222,1.56664066524849,2.0,0.0
33.74914831184891,0.00011795827765292688,2008,Volkswagen,7_35,1.7001815,1.5996959,1.9376404,0.009922948,0.800458075474658,0.544288008158925,1.31119269886953,3.28,0.0
48.948858567706196,7.106729039146368e-06,2008,Volkswagen,7_36,2.5419478,0.95882946,0.82431,-0.039687667,0.851310706151872,0.356774151689539,1.24183828860816,2.15,0.0
50.38919593386328,7.169125803618906e-05,2008,Volkswagen,7_39,1.583864,1.0567291,1.0902436,-0.4718235,0.955076472959507,0.406556591460173,1.42320430846495,2.45,0.0
33.61800870099693,0.002660920671433072,2008,Volkswagen,7_5,0.7282222,0.9248907,0.10084124,-0.04599074,0.542887006466151,0.706715419488991,1.46230829390511,4.25882352941176,0.0
37.925230586444144,0.0006162311269062482,2008,Volkswagen,7_9,1.8741225,1.7723368,-0.6440045,-0.15188739,0.648310217166457,0.628503302104246,1.42013374900764,3.7875,0.0
71.4994750850856,7.405684407354928e-05,2008,Volkswagen,71_8,-0.13543504,-0.12207089,-1.1684477,1.2609411,0.828139223604409,0.324507755541906,1.63555470417019,1.95555555555556,0.0
12.86557763055341,2.5443779266502726e-05,2008,AggFirm,72_1,-0.6042208,1.1707255,0.12844291,-0.69763464,0.400895058324011,0.663765863608445,1.16862680391246,4.0,0.0
9.715033659299982,2.1955266257258153e-05,2008,AggFirm,72_6,-3.5273037,-0.034720153,0.81141955,1.0398034,0.350716167089412,0.813113182920345,1.13457714449416,4.9,0.0
26.097227475938823,5.3372334439542896e-05,2008,Renault Nissan Mitsubishi,75_10,-1.4969916,-1.7184488,0.66610473,-0.10952935,0.408492114751202,0.628503302104246,1.48527657464734,3.7875,0.0
24.877996763292373,0.0004449491988374708,2008,Renault Nissan Mitsubishi,75_11,0.4512074,0.8253676,-2.533361,-0.70463306,0.46493698306247,0.69344385654863,1.4914456156598,4.17884615384615,0.0
20.442637346657186,0.001402394033716429,2008,Renault Nissan Mitsubishi,75_12,-0.076943025,-0.081491664,-0.097965285,0.8796631,0.431098750820612,0.74416567243989,1.35448260710576,4.48450704225352,0.0
15.175045662896489,0.00046811245138874704,2008,Renault Nissan Mitsubishi,75_13,-3.4817996,0.9394706,1.5705767,-1.038853,0.334608562502399,0.89134273113134,1.16031355661938,5.37142857142857,0.0
21.50109594639778,0.001038210803264139,2008,Renault Nissan Mitsubishi,75_14,-1.3161614,1.1904436,0.53699416,-0.039366458,0.371380098700255,0.714524429649091,1.37929671690617,4.30588235294118,0.0
12.046029456879085,0.0004484167035348064,2008,Renault Nissan Mitsubishi,75_18,-1.497504,-0.9395632,0.6838243,-0.32211632,0.405561027389921,0.813113182920345,1.07568747211415,4.9,0.0
14.180611091027723,0.003058093155536398,2008,Renault Nissan Mitsubishi,75_2,-0.89277625,1.0296199,-1.1312354,-0.28024322,0.355079324860468,0.742311490802111,1.24161839690941,4.47333333333333,0.0
30.27538449072092,9.551655776593691e-05,2008,Renault Nissan Mitsubishi,75_3,0.14849608,-0.611668,0.16780421,3.9472516,0.397541517080787,0.547606837476967,1.52005000174939,3.3,0.0
23.802048975940473,0.00010387695843046693,2008,Volkswagen,79_1,-2.7065234,1.2650467,-1.7821467,-0.13974297,0.319718675283195,0.641640334821497,1.45905028720379,3.86666666666667,0.0
19.04624439967667,0.0009632815181020304,2008,Volkswagen,79_10,-0.9138699,1.5019504,-0.38938588,-1.0851318,0.426361851202273,0.752070429392068,1.18272113420608,4.53214285714286,0.0
19.837082947603427,0.00039956989052353925,2008,Volkswagen,79_2,-1.1706928,1.2129616,-0.1308886,0.2990079,0.410240689404692,0.710091189506118,1.19810452286663,4.27916666666667,0.0
12.532090771982027,0.0010906454989316557,2008,Volkswagen,79_9,1.1946747,0.2958367,0.04744917,-0.6487752,0.37225027776193,0.826632531760017,1.05115539681149,4.98147058823529,0.0
28.269084064349855,0.002710878850172915,2008,BMW,8_1,1.214325,-0.2121358,-0.21057582,-0.24761581,0.543042851943789,0.798695317850162,1.28115376587849,4.81311475409836,0.0
69.23866251374525,0.00015036284082388675,2008,BMW,8_11,0.24907441,0.63736737,-1.1059475,0.056447502,0.816944982588004,0.52271561759165,1.38587476849008,3.15,0.0
64.85090389692743,0.0001385161249125305,2008,BMW,8_30,1.4913774,1.3611547,-0.72678256,0.28314152,1.11182631442484,0.378346542256814,1.29034995827396,2.28,0.0
40.6701211605499,0.0002617284988282339,2008,BMW,8_37,0.19732577,-0.1819592,1.3598933,1.3870323,0.549269488822551,0.597766416942833,1.3122893768473,3.60227272727273,0.0
55.63786504675003,0.0004883791768108712,2008,BMW,8_39,2.0575645,-1.3923299,-1.0770104,-0.82022357,0.618287078000329,0.489527324411228,1.45433568934951,2.95,0.0
55.459896364240116,6.259019226395731e-05,2008,BMW,8_41,1.3264623,-1.2337265,-1.4777114,-0.35997936,0.652593706292839,0.47708171446857,1.49902372198851,2.875,0.0
36.37356695752318,0.003929764320761529,2008,BMW,8_5,-0.45450038,0.57193995,0.5436451,0.64691275,0.604222015006183,0.735944599126706,1.27202939117641,4.43496503496503,0.0
44.727239702756265,0.0012394281987453638,2008,BMW,8_9,0.28808224,1.456782,-0.6129361,0.5832584,0.673613757027113,0.630059003347079,1.45015869531251,3.796875,0.0
14.532085168598844,0.001702130160598129,2008,Volkswagen,80_2,-1.6725006,-0.2549762,-1.9382498,0.62913805,0.36115255374577,0.828856347634135,1.04973646737317,4.99487179487179,0.0
19.795155721938112,0.0010097816881847051,2008,Volkswagen,80_5,-0.98024595,1.6645981,0.8073593,-0.12470118,0.40791114883454,0.728206466200432,1.39819048642246,4.38833333333333,0.0
